FHRSID,BusinessName,BusinessType,FullAddress,PostCode,Hygiene,Structural,ConfidenceInManagement
1724540,Slice \& Dice,Takeaway/sandwich shop,"Ji The Chicken Shop, 128 The Westgate, Queen Street",OX1 1PB,0,5,0
1735594,Slice \& Dice,Restaurant/Cafe/Canteen,"Salt N Sauce, 126 The Westgate, Queen Street",OX1 1PB,N/A,N/A,N/A
1775581,Slug\&Lettuce/KTown/FlusterCluck/Locked\&Loaded/LocoLoco/ElRod,Pub/bar/nightclub,"Slug And Lettuce, 1 Oxford Castle, New Road",OX1 1AY,0,0,0
1708496,Smarts Fish \& Chips,Takeaway/sandwich shop,"70 Cowley Road, Littlemore, Oxford",OX4 4LG,5,5,10
268852,Smarts Take Away,Takeaway/sandwich shop,"11 Knights Road, Oxford, Oxfordshire",OX4 6HU,0,5,5
1772506,Snowflake Gelato,Restaurant/Cafe/Canteen,"235 The Westgate, Queen Street, Oxford",OX1 1PE,5,0,5
929914,Society Cafe,Restaurant/Cafe/Canteen,"Ground Floor And Basement, Union House, 12 - 16 St Michael's Street",OX1 2DU,0,5,0
1618659,Solo,Takeaway/sandwich shop,"The Mad Hatter, 43 Iffley Road, Oxford",OX4 1EA,0,0,5
1782646,Solo Syrian Kitchen Ltd,Restaurant/Cafe/Canteen,"49 St Clement's Street, Oxford, Oxfordshire",OX4 1AG,0,0,0
269393,South Oxford Bowls Club,Pub/bar/nightclub,"Sunningwell Road, Oxford, Oxfordshire",OX1 4SY,0,0,0
999836,Southfield Resturant,Restaurant/Cafe/Canteen,"Oxford Golf Club, Hill Top Road, Oxford",OX4 1PF,5,5,5
1223611,Souya Supermarket,Retailers - other,"132 Cowley Road, Oxford, Oxfordshire",OX4 1JE,0,0,0
1065519,Spar,Retailers - other,"Leys Spar Limited, Dunnock Way, Oxford",OX4 7EX,5,5,5
418445,Spice Box,Takeaway/sandwich shop,"Unit 16, The Chiltern Small Business Centre, 198 Garsington Road",OX4 6NG,0,5,0
268684,Spice Lounge,Restaurant/Cafe/Canteen,"193 Banbury Road, Oxford, Oxfordshire",OX2 7AR,0,0,0
929932,Spiced Roots,Restaurant/Cafe/Canteen,"64 Cowley Road, Oxford, Oxfordshire",OX4 1JB,5,5,5
1581671,Spires Bar \& Co,Restaurant/Cafe/Canteen,"282 Cowley Road, Oxford, Oxfordshire",OX4 1UR,0,0,5
1706766,Sports Direct,Retailers - other,"Unit 6, Oxford Retail Park, Ambassador Avenue",OX4 6XJ,N/A,N/A,N/A
268336,Sportsview Guest House,Hotel/bed & breakfast/guest house,"106-110 Abingdon Road, Oxford, Oxfordshire",OX1 4PX,0,0,0
1664077,Spring Tea,Restaurant/Cafe/Canteen,"62 Cowley Road, Oxford, Oxfordshire",OX4 1JB,0,0,0
848730,St Aldate's Tavern,Pub/bar/nightclub,"St Aldates Tavern, 108 St Aldate's, Oxford",OX1 1BU,0,0,0
848717,St Andrew's Parochial Church Council,Restaurant/Cafe/Canteen,"St Andrews Church, Linton Road, Oxford",OX2 6UG,5,5,5
1664083,St Hilda's College,Restaurant/Cafe/Canteen,"University Running Ground, Iffley Road, Oxford",OX4 1EQ,0,0,0
1656370,St Margaret's Hotel,Hotel/bed & breakfast/guest house,"41 St Margaret's Road, Oxford, Oxfordshire",OX2 6LD,5,5,10
1468996,"St Nicholas Church, Marston",Restaurant/Cafe/Canteen,"St Nicholas Church, Elsfield Road, Oxford",OX3 0PR,0,0,0
268766,Stagecoach Staff Canteen,Restaurant/Cafe/Canteen,"Horspath Road, Oxford, Oxfordshire",OX4 2RY,0,0,5
1642992,Starbucks,Restaurant/Cafe/Canteen,"102 The Westgate, Queen Street, Oxford",OX1 1PB,0,0,0
836580,Starbucks,Restaurant/Cafe/Canteen,"71 London Road, Headington, Oxford",OX3 9AA,0,0,0
1426964,Starbucks,Restaurant/Cafe/Canteen,"Golden Cross Court, 4 Cornmarket Street, Oxford",OX1 3EX,0,0,0
269256,Starbucks,Restaurant/Cafe/Canteen,"Welcome Break Peartree Roundabout, Woodstock Road, Oxford",OX2 8JZ,0,0,0
1011210,Sticks 'N' Sushi,Restaurant/Cafe/Canteen,"Sticks N Sushi, 311 The Westgate, Queen Street",OX1 1PG,0,0,0
1519432,Subway,Restaurant/Cafe/Canteen,"175 - 177 Cowley Road, Oxford, Oxfordshire",OX4 1UT,0,0,0
1611509,Subway,Restaurant/Cafe/Canteen,"4 George Street, Oxford, Oxfordshire",OX1 2AF,0,0,0
269053,Subway,Restaurant/Cafe/Canteen,"63 London Road, Headington, Oxford",OX3 7RD,0,0,0
1527030,Subway,Restaurant/Cafe/Canteen,"John Radcliffe Hospital, Headley Way, Oxford",OX3 9DU,N/A,N/A,N/A
811615,Sundaes Gelato,Restaurant/Cafe/Canteen,"Crown House, 193 Cowley Road, Oxford",OX4 1UT,0,0,5
268545,Sunny,Takeaway/sandwich shop,"286 Cowley Road, Oxford, Oxfordshire",OX4 1UR,0,0,0
1454503,Sushi Corner,Restaurant/Cafe/Canteen,"94 Cowley Road, Oxford, Oxfordshire",OX4 1JE,5,0,10
1697043,Sushi Daily,Takeaway/sandwich shop,"110 - 120 Botley Road, Oxford, Oxfordshire",OX2 0HH,0,0,0
1743481,Sushi Daily (in Waitrose),Retailers - other,"9 - 11 Old High Street, Oxford, Oxfordshire",OX3 9HP,0,0,0
977895,Sushi Gourmet,Retailers - other,"J Sainsbury PLC, Heyford Hill, Oxford",OX4 4XR,0,5,0
1181204,Swoon Gelato,Restaurant/Cafe/Canteen,"21 High Street, Oxford, Oxfordshire",OX1 4AH,0,5,0
1042843,T R Stores,Retailers - other,"53 St Nicholas Road, Oxford, Oxfordshire",OX4 4PN,0,5,0
1378244,Tahmid Store,Retailers - other,"53 Cowley Road, Oxford, Oxfordshire",OX4 1HP,5,5,10
1688276,Tashkitchen,Restaurant/Cafe/Canteen,"32 Cowley Road, Littlemore, Oxford",OX4 4LD,10,10,10
1300124,Taste Tibet,Restaurant/Cafe/Canteen,"109 Magdalen Road, Oxford, Oxfordshire",OX4 1RQ,0,0,0
1700499,Tasty Kitchen,Restaurant/Cafe/Canteen,"22 George Street, Oxford, Oxfordshire",OX1 2AE,0,5,5
269260,Taylors,Restaurant/Cafe/Canteen,"1 Woodstock Road, Oxford, Oxfordshire",OX2 6HA,0,0,0
268719,Taylors,Takeaway/sandwich shop,"19 High Street, Oxford, Oxfordshire",OX1 4AH,5,5,0
268368,Taylors,Takeaway/sandwich shop,"239A Banbury Road, Oxford, Oxfordshire",OX2 7HN,0,5,0
269361,Taylors,Takeaway/sandwich shop,"31 St Giles', Oxford, Oxfordshire",OX1 3LD,0,5,0
268722,Taylors,Takeaway/sandwich shop,"58 High Street, Oxford, Oxfordshire",OX1 4AS,5,5,5
1036337,Templars Bar,Pub/bar/nightclub,"Templars Bar And Cafe, Barns Road, Oxford",OX4 3UX,0,5,0
1514317,Temptations Dessert Lounge,Restaurant/Cafe/Canteen,"231 Banbury Road, Oxford, Oxfordshire",OX2 7HN,0,0,0
679555,Tesco,Retailers - supermarkets/hypermarkets,"Tesco Express, 279 Abingdon Road, Oxford",OX1 4TJ,0,0,0
269248,Tesco Express,Retailers - supermarkets/hypermarkets,"75 St Aldate's, Oxford, Oxfordshire",OX1 1RA,0,0,0
809479,Tesco Express,Retailers - supermarkets/hypermarkets,"85 London Road, Headington, Oxford",OX3 9AA,5,0,0
268523,Tesco Express,Retailers - supermarkets/hypermarkets,"Tesco Oxford Cowley Express (2990), 159 - 161 Cowley Road, Oxford",OX4 1UT,5,0,0
268375,Tesco Express,Retailers - supermarkets/hypermarkets,"Unit 5, Suffolk House, 263-265 Banbury Road",OX2 7HN,0,0,0
269253,Tesco Metro,Retailers - supermarkets/hypermarkets,"9 Magdalen Street, Oxford, Oxfordshire",OX1 3AE,0,0,0
269544,Tesco Superstore,Retailers - supermarkets/hypermarkets,"Unit 7, Oxford Retail Park, Ambassador Avenue",OX4 6XJ,0,0,0
836583,Thaikhun,Restaurant/Cafe/Canteen,"Unit A, Threeways House, George Street",OX1 2BJ,5,15,10
1015469,The Alchemist,Restaurant/Cafe/Canteen,"306 The Westgate, Queen Street, Oxford",OX1 1PG,0,0,0
268691,The Anchor,Pub/bar/nightclub,"The Anchor Inn, 2 Hayfield Road, Oxford",OX2 6TT,0,0,5
268429,The Art Cafe,Restaurant/Cafe/Canteen,"14 Bonn Square, Oxford, Oxfordshire",OX1 1LW,0,0,0
268612,The Art Room,Restaurant/Cafe/Canteen,"Unipart House, Garsington Road, Oxford",OX4 2PG,0,0,0
1698843,The Baguette Shop,Takeaway/sandwich shop,"6 Gloucester Street, Oxford, Oxfordshire",OX1 2BN,5,0,5
1268488,The Baron,Pub/bar/nightclub,"234 Cowley Road, Oxford, Oxfordshire",OX4 1UH,0,0,5
1698844,The Bingo Club,Retailers - other,"The Pavilion, Cuddesdon Way, Oxford",OX4 6EU,0,0,0
269102,The Black Boy,Pub/bar/nightclub,"The Black Boy Public House, 91 Old High Street, Oxford",OX3 9HT,0,0,5
268558,The Black Swan,Pub/bar/nightclub,"11 Crown Street, Oxford, Oxfordshire",OX4 1QG,0,0,5
1561479,The Blue Elephant,Takeaway/sandwich shop,"Unit 17, The Chiltern Business Centre, 198 Garsington Road",OX4 6NG,0,5,0
1015455,The Breakfast Club,Restaurant/Cafe/Canteen,"Breakfast Club, 303 The Westgate, Queen Street",OX1 1PG,0,0,0
268806,The Bridge,Pub/bar/nightclub,"6-9 Hythe Bridge Street, Oxford, Oxfordshire",OX1 2EW,5,0,0
268927,The Britannia Inn,Pub/bar/nightclub,"1 Lime Walk, Oxford, Oxfordshire",OX3 7AA,0,5,0
1726785,The Butchers Arms,Pub/bar/nightclub,"5 Wilberforce Street, Oxford, Oxfordshire",OX3 7AN,5,5,5
1669031,The Castle,Pub/bar/nightclub,"The Castle Tavern, 24 Paradise Street, Oxford",OX1 1LD,0,0,0
1437894,The Castle Oxford Ltd,Pub/bar/nightclub,"The Castle Tavern, 24 Paradise Street, Oxford",OX1 1LD,0,0,0
268729,The Chequers,Pub/bar/nightclub,"131A High Street, Oxford, Oxfordshire",OX1 4DH,0,0,0
268404,The Chequers,Pub/bar/nightclub,"17A Beaumont Road, Oxford, Oxfordshire",OX3 8JN,0,0,0
841952,The Chester Arms,Pub/bar/nightclub,"The Chester, 19 Chester Street, Oxford",OX4 1SN,0,5,5
268546,"The City Arms, 88th Street, Value Mighty, Sin City Burger",Pub/bar/nightclub,"The City Arms, 288 Cowley Road, Oxford",OX4 1UR,0,5,0
1029635,The Coconut Tree,Pub/bar/nightclub,"76 St Clement's Street, Oxford, Oxfordshire",OX4 1AH,5,5,0
269408,The Conifers Guest House,Hotel/bed & breakfast/guest house,"116 The Slade, Oxford, Oxfordshire",OX3 7DX,0,0,0
739532,The Co-operative,Retailers - supermarkets/hypermarkets,"123 Walton Street, Oxford, Oxfordshire",OX2 6AH,5,0,0
269104,The Co-operative,Retailers - supermarkets/hypermarkets,"15 - 17 Old Marston Road, Oxford, Oxfordshire",OX3 0JR,5,0,5
268963,The Co-operative,Retailers - supermarkets/hypermarkets,"152 London Road, Headington, Oxford",OX3 9ED,0,5,0
268347,The Co-operative,Retailers - supermarkets/hypermarkets,"17-19 Atkyns Road, Headington, Oxford",OX3 8RA,0,0,0
268469,The Co-operative,Retailers - supermarkets/hypermarkets,"20 - 22 Cherwell Drive, Oxford, Oxfordshire",OX3 0LY,0,5,0
889455,The Co-operative,Retailers - supermarkets/hypermarkets,"25-27 Littlemore Road, Oxford, Oxfordshire",OX4 3SS,5,5,5
268826,The Co-operative,Retailers - supermarkets/hypermarkets,"297 Iffley Road, Oxford, Oxfordshire",OX4 4AG,5,5,0
269433,The Co-operative,Retailers - supermarkets/hypermarkets,"40-42 Walton Street, Oxford, Oxfordshire",OX2 6AD,0,5,10
269271,The Co-operative,Retailers - supermarkets/hypermarkets,"74 Rose Hill, Oxford, Oxfordshire",OX4 4HS,5,0,0
269413,The Co-operative,Retailers - supermarkets/hypermarkets,"Ground Floor, 21 The Square, Oxford",OX4 3XQ,5,5,5
1728331,The Corner House,Pub/bar/nightclub,"238 Hollow Way, Oxford, Oxfordshire",OX3 7JF,0,0,0
268488,The Crown Inn,Pub/bar/nightclub,"59A Cornmarket Street, Oxford, Oxfordshire",OX1 3HB,0,5,0
854389,The Deli,Retailers - other,"254 Cowley Road, Oxford, Oxfordshire",OX4 1UH,5,5,5
268373,The Dew Drop Inn,Pub/bar/nightclub,"258 Banbury Road, Oxford, Oxfordshire",OX2 7DX,0,0,0
268946,The Dial Guest House,Hotel/bed & breakfast/guest house,"25 London Road, Headington, Oxford",OX3 7RE,0,0,5
268938,The Duke Of Cambridge,Pub/bar/nightclub,"5 - 6 Little Clarendon Street, Oxford, Oxfordshire",OX1 2HU,5,5,5
268328,The Duke Of Monmouth,Pub/bar/nightclub,"260 Abingdon Road, Oxford, Oxfordshire",OX1 4TA,5,5,0
1292338,The Egg Cafe And Sandwich Shop,Restaurant/Cafe/Canteen,"5 Courtland Road, Oxford, Oxfordshire",OX4 4HZ,0,0,5
268817,The Fir Tree,Pub/bar/nightclub,"163 Iffley Road, Oxford, Oxfordshire",OX4 1EJ,0,5,5
268780,The Folly,Restaurant/Cafe/Canteen,"Ground And Lower Ground Floor Restaurant, 1 Folly Bridge, Oxford",OX1 4LB,0,0,0
1401900,The Food Warehouse ByIceland,Retailers - supermarkets/hypermarkets,"Unit 1, Oxford Retail Park, Ambassador Avenue",OX4 6XJ,N/A,N/A,N/A
269058,The Four Candles,Pub/bar/nightclub,"51 - 53 George Street, Oxford, Oxfordshire",OX1 2BE,5,5,5
268365,The Galaxie Hotel,Hotel/bed & breakfast/guest house,"180 Banbury Road, Oxford, Oxfordshire",OX2 7BT,0,0,0
268991,The Garden Cafe,Restaurant/Cafe/Canteen,"Restore Learning Centre, Manzil Way, Oxford",OX4 1YH,0,0,5
269202,The Gardeners Arms,Pub/bar/nightclub,"39 Plantation Road, Oxford, Oxfordshire",OX2 6JE,0,0,0
1693340,The Gardeners Arms,Pub/bar/nightclub,"8 North Parade Avenue, Oxford, Oxfordshire",OX2 6LX,10,10,10
268723,The Grand Cafe,Restaurant/Cafe/Canteen,"84 High Street, Oxford, Oxfordshire",OX1 4BG,0,5,5
1656362,The Grapes,Pub/bar/nightclub,"Beerd, 7 George Street, Oxford",OX1 2AT,0,0,0
1401891,The Greek Takeaway,Takeaway/sandwich shop,"68 St Clement's Street, Oxford, Oxfordshire",OX4 1AH,0,0,5
268849,The Grog Shop,Retailers - other,"13 Kingston Road, Oxford, Oxfordshire",OX2 6EF,5,0,5
1031734,The Harcourt Arms,Pub/bar/nightclub,"1-2 Cranham Terrace, Oxford, Oxfordshire",OX2 6DG,0,0,0
1201122,The Holly Bush,Pub/bar/nightclub,"The Hollybush Inn, 106 Bridge Street, Oxford",OX2 0BD,0,0,0
268784,The House,Pub/bar/nightclub,"Wheatsheaf Yard, Blue Boar Street, Oxford",OX1 4EE,5,5,5
1378237,The Independent Cafe,Restaurant/Cafe/Canteen,"85-87 St Aldate's, Oxford, Oxfordshire",OX1 1RA,0,5,5
269142,The Jolly Farmers,Pub/bar/nightclub,"Paradise Street, Oxford, Oxfordshire",OX1 1LD,5,5,0
268754,The Kings Arms,Pub/bar/nightclub,"Kings Arms Hotel 40 Holywell Street, Oxford, Oxfordshire",OX1 3SP,0,5,0
268529,The Library,Pub/bar/nightclub,"182 Cowley Road, Oxford, Oxfordshire",OX4 1UE,0,0,0
777807,The Lighthouse,Pub/bar/nightclub,"Lighthouse, 1 Park End Street, Oxford",OX1 1HH,5,5,5
268610,The Longwall Beefeater,Restaurant/Cafe/Canteen,"Longwall Beefeater, Garsington Road, Oxford",OX4 2JT,0,5,5
974649,The Mad Hatter,Pub/bar/nightclub,"The Cricketers Arms, 43 Iffley Road, Oxford",OX4 1EA,0,0,0
268819,The Magdalen Arms,Restaurant/Cafe/Canteen,"243 Iffley Road, Oxford, Oxfordshire",OX4 1SJ,0,0,0
1635455,The Magic Cafe,Restaurant/Cafe/Canteen,"110 Magdalen Road, Oxford, Oxfordshire",OX4 1RQ,0,5,5
1642988,The Market Tap,Pub/bar/nightclub,"60 - 62 Covered Market, Market Street, Oxford",OX1 3DX,0,0,0
1738499,The Medley,Pub/bar/nightclub,"Medley Manor Farm, Binsey Lane, Oxford",OX2 0NJ,0,0,0
1772497,The Meet Point Coffee At The Cluster,Restaurant/Cafe/Canteen,"3 - 5 Middle Way, Oxford, Oxfordshire",OX2 7LH,0,0,0
268881,The Midcounties Co-operative,Retailers - supermarkets/hypermarkets,"217 - 219 Cowley Road, Oxford, Oxfordshire",OX4 1XG,0,0,0
1672523,The Mill Cafe,Restaurant/Cafe/Canteen,"The Community Centre, 2 Baynhams Drive, Oxford",OX2 8FF,0,0,0
1029642,The Missing Bean At St Cross,Restaurant/Cafe/Canteen,"St Cross Building, Manor Road, Oxford",OX1 3UR,0,0,10
269188,The Missing Bean Ltd,Restaurant/Cafe/Canteen,"14 Turl Street, Oxford, Oxfordshire",OX1 3DQ,5,5,5
269359,The Old Black Horse,Restaurant/Cafe/Canteen,"102 St Clement's Street, Oxford, Oxfordshire",OX4 1AR,0,0,5
269429,The Old Bookbinder's Ale House,Pub/bar/nightclub,"The Bookbinders Arms, 17-18 Victor Street, Oxford",OX2 6BT,0,0,0
269312,The Old Tom,Pub/bar/nightclub,"101 St Aldate's, Oxford, Oxfordshire",OX1 1BT,5,5,5
1629493,The Olive Branch Cafe And Restaurant,Restaurant/Cafe/Canteen,"Cafe, Royal Oxford Hotel, Park End Street",OX1 1HR,5,5,5
1794041,The Oranges And Lemons,Pub/bar/nightclub,"The Angel And Greyhound Public House, 30 St Clement's Street, Oxford",OX4 1AB,0,0,0
269131,The Original Swan,Pub/bar/nightclub,"188 Oxford Road, Cowley, Oxford",OX4 2LF,0,0,0
1664080,The Osney Arms Guest House,Hotel/bed & breakfast/guest house,"Osney Arms, 45 Botley Road, Oxford",OX2 0BP,5,0,10
1695103,The Oxford Blue - Greenbox,Restaurant/Cafe/Canteen,"Oxford Blue Public House, 32 Marston Street, Oxford",OX4 1JU,0,0,0
1336970,The Oxford Guest House,Hotel/bed & breakfast/guest house,"228 London Road, Headington, Oxford",OX3 9EG,0,0,0
989695,The Oxford Retreat,Pub/bar/nightclub,"1-2 Hythe Bridge Street, Oxford, Oxfordshire",OX1 2TA,5,5,0
679551,The Oxford Shop,Retailers - other,"42 George Street, Oxford, Oxfordshire",OX1 2AQ,N/A,N/A,N/A
1514319,The Oxford Trust,Restaurant/Cafe/Canteen,"Stansfeld Park, Quarry Road, Oxford",OX3 8SB,0,0,0
268601,The Oxford Union,Pub/bar/nightclub,"Frewin Court, Oxford, Oxfordshire",OX1 3JB,0,5,0
997140,The Oxford Wine Cafe,Restaurant/Cafe/Canteen,"32 Little Clarendon Street, Oxford, Oxfordshire",OX1 2HU,0,0,0
1567232,The Oxford Wine Cafe (Jericho) Ltd T/A The Oxford Wine Cella,Restaurant/Cafe/Canteen,"108 High Street, Oxford, Oxfordshire",OX1 4BW,0,0,0
1557630,The Oxford Wine Company Limited,Retailers - other,"6 Turl Street, Oxford, Oxfordshire",OX1 3DQ,N/A,N/A,N/A
1567231,The Oxford Wine Company Limited,Retailers - other,"7 Little Clarendon Street, Oxford, Oxfordshire",OX1 2HP,N/A,N/A,N/A
1318883,The OXO Bar,Pub/bar/nightclub,"Eurobar, 48 George Street, Oxford",OX1 2AQ,5,5,10
1401893,The Paper Boat Cafe Ltd,Restaurant/Cafe/Canteen,"Old Toll House, Folly Bridge, Oxford",OX1 4LB,0,5,0
1285798,The Paste Tree,Restaurant/Cafe/Canteen,"Unit 4, Raja Court, 116 Cowley Road",OX4 1JE,0,0,0
621602,The Perch,Restaurant/Cafe/Canteen,"The Perch Public House, Binsey Lane, Oxford",OX2 0NG,0,0,0
269488,The Plough,Pub/bar/nightclub,"37 First Turn, Oxford, Oxfordshire",OX2 8AH,5,5,5
1688272,The Plough Inn,Pub/bar/nightclub,"38 Cornmarket Street, Oxford, Oxfordshire",OX1 3HA,0,5,5
268977,The Porch,Restaurant/Cafe/Canteen,"139 Magdalen Road, Oxford, Oxfordshire",OX4 1RL,0,0,0
1751070,"The Port Mahon, Beer And Burger Store, The Athenian",Pub/bar/nightclub,"Port Mahon Public House, 82 St Clement's Street, Oxford",OX4 1AW,0,5,5
997130,The Porterhouse Grill And Rooms,Pub/bar/nightclub,"Kite Inn, 68-69 Mill Street, Oxford",OX2 0AL,0,5,0
1576849,The Prince Of Wales,Pub/bar/nightclub,"Prince Of Wales, 71 Horspath Road, Oxford",OX4 2QW,0,0,0
268410,The Punter,Pub/bar/nightclub,"7 South Street, Oxford, Oxfordshire",OX2 0BE,0,5,0
1454504,The Randolph Hotel By Graduate Hotels,Hotel/bed & breakfast/guest house,"The Randolph Hotel, Beaumont Street, Oxford",OX1 2LN,0,5,0
268652,The Red Lion,Pub/bar/nightclub,"14 Gloucester Street, Oxford, Oxfordshire",OX1 2BN,0,10,0
269052,The Red Lion,Pub/bar/nightclub,"40-42 Oxford Road, Old Marston, Oxford",OX3 0PH,5,0,0
268526,The Rice Box,Restaurant/Cafe/Canteen,"178 Cowley Road, Oxford, Oxfordshire",OX4 1UE,5,5,5
268548,The Rickety Press,Pub/bar/nightclub,"67 Cranham Street, Oxford, Oxfordshire",OX2 6DS,5,5,5
268435,The River Hotel,Hotel/bed & breakfast/guest house,"17 Botley Road, Oxford, Oxfordshire",OX2 0AA,0,0,0
268721,The Rose,Restaurant/Cafe/Canteen,"51 High Street, Oxford, Oxfordshire",OX1 4AS,0,5,5
269099,The Rose And Crown,Pub/bar/nightclub,"14 North Parade Avenue, Oxford, Oxfordshire",OX2 6LX,5,5,5
1718993,The Rowing Club Bar And Cafe - City Of Oxford Rowing Club,Restaurant/Cafe/Canteen,"City Of Oxford Rowing Club, Meadow Lane, Oxford",OX4 4BL,5,5,5
269493,The Royal Oak,Pub/bar/nightclub,"42-44 Woodstock Road, Oxford, Oxfordshire",OX2 6HT,0,0,0
269155,The Royal Oxford Hotel,Hotel/bed & breakfast/guest house,"Royal Oxford Hotel, Park End Street, Oxford",OX1 1HR,N/A,N/A,N/A
268950,The Royal Standard,Pub/bar/nightclub,"78 London Road, Headington, Oxford",OX3 9AJ,0,5,0
268972,The Rusty Bicycle,Pub/bar/nightclub,"28 Magdalen Road, Oxford, Oxfordshire",OX4 1RB,0,0,0
1782652,The Sandwich Shop,Restaurant/Cafe/Canteen,"125 Cowley Road, Oxford, Oxfordshire",OX4 1HU,10,0,20
1726786,The Six Bells,Pub/bar/nightclub,"Six Bells, 3 Beaumont Road, Oxford",OX3 8JN,N/A,N/A,N/A
1751071,The Slow And Steady,Pub/bar/nightclub,"The White House, 38 Abingdon Road, Oxford",OX1 4PD,5,5,0
1497565,The Spires Cafe,Restaurant/Cafe/Canteen,"99 Gloucester Green, Oxford, Oxfordshire",OX1 2DF,0,5,5
269449,The Standard,Restaurant/Cafe/Canteen,"117 Walton Street, Oxford, Oxfordshire",OX2 6AJ,0,5,0
1603535,The Steamhouse,Restaurant/Cafe/Canteen,"20 Little Clarendon Street, Oxford, Oxfordshire",OX1 2HP,0,0,0
1713532,The Store,Hotel/bed & breakfast/guest house,"1 - 4 Broad Street, Oxford, Oxfordshire",OX1 3AG,0,0,0
701770,The Story Museum,Restaurant/Cafe/Canteen,"Rochester House, 42 Pembroke Street, Oxford",OX1 1BP,0,5,5
269229,The Swan And Castle,Pub/bar/nightclub,"40 Oxford Castle, New Road, Oxford",OX1 1AY,0,0,0
1645597,The Tile Shop Alehouse,Pub/bar/nightclub,"10 Windmill Road, Oxford, Oxfordshire",OX3 7BT,0,0,0
268656,The Trout Inn,Pub/bar/nightclub,"195 Godstow Road, Oxford, Oxfordshire",OX2 8PN,5,0,0
705399,The Varsity Club,Pub/bar/nightclub,"9 High Street, Oxford, Oxfordshire",OX1 4DB,0,0,0
268737,The Vaults And Garden Cafe,Restaurant/Cafe/Canteen,"University Church Of St Mary The Virgin, High Street, Oxford",OX1 4AH,5,5,0
269442,The Victoria,Pub/bar/nightclub,"90 Walton Street, Oxford, Oxfordshire",OX2 6EB,0,0,5
268734,The Wheatsheaf,Pub/bar/nightclub,"Wheatsheaf Yard, High Street, Oxford",OX1 4DF,5,5,5
268786,The Whisky Shop,Retailers - other,"Shop, 7 Turl Street, Oxford",OX1 3DQ,N/A,N/A,N/A
269342,The White Hart,Pub/bar/nightclub,"12 St Andrew's Road, Oxford, Oxfordshire",OX3 9DL,0,5,0
268655,The White Hart,Pub/bar/nightclub,"126 Godstow Road, Oxford, Oxfordshire",OX2 8PQ,0,0,5
268942,The White Horse,Pub/bar/nightclub,"1 London Road, Headington, Oxford",OX3 7SP,0,0,0
1490144,The White Horse,Pub/bar/nightclub,"52 Broad Street, Oxford, Oxfordshire",OX1 3BB,5,5,5
731308,The White Rabbit,Restaurant/Cafe/Canteen,"21 Friars Entry, Oxford, Oxfordshire",OX1 2BY,0,5,0
268414,The William Morris,Pub/bar/nightclub,"59A Between Towns Road, Oxford, Oxfordshire",OX4 3LR,0,5,0
1796654,The Wolvercote,Pub/bar/nightclub,"Jacobs Inn, 130 Godstow Road, Oxford",OX2 8PG,N/A,N/A,N/A
269181,Theatres Cafe Level 1,Restaurant/Cafe/Canteen,"John Radcliffe Hospital, Headley Way, Oxford",OX3 9DU,0,5,0
1688275,Thejus Eats,Restaurant/Cafe/Canteen,"59 Westlands Drive, Oxford, Oxfordshire",OX3 9QS,5,0,10
1567226,Thejus Foods,Retailers - other,"61 Westlands Drive, Oxford, Oxfordshire",OX3 9QS,0,0,5
1700508,Theo's,Restaurant/Cafe/Canteen,"12 Broad Street, Oxford, Oxfordshire",OX1 3AS,0,0,0
269146,Thirst,Pub/bar/nightclub,"7-8 Park End Street, Oxford, Oxfordshire",OX1 1HH,5,0,5
638383,Thirsty Meeples Board Game Cafe,Restaurant/Cafe/Canteen,"99 Gloucester Green, Oxford, Oxfordshire",OX1 2DF,0,0,0
269485,Thong Heng,Retailers - other,"6 The Parade, Windmill Road, Oxford",OX3 7BL,5,0,5
269382,Three Goats Heads,Pub/bar/nightclub,"3A St Michael's Street, Oxford, Oxfordshire",OX1 2DR,0,5,5
1738495,Three Thousand Restaurant,Restaurant/Cafe/Canteen,"6 - 8 St Michael's Street, Oxford, Oxfordshire",OX1 2DU,5,0,5
268497,Tick-Tock Cafe,Pub/bar/nightclub,"3 - 5 Cowley Road, Oxford, Oxfordshire",OX4 1HP,5,0,0
1794042,Tiny Sip,Restaurant/Cafe/Canteen,"35 St Clement's Street, Oxford, Oxfordshire",OX4 1AB,N/A,N/A,N/A
737367,Top Wok,Takeaway/sandwich shop,"5 Church Cowley Road, Oxford, Oxfordshire",OX4 3JR,5,5,5
1519427,Tops Pizza Oxford,Restaurant/Cafe/Canteen,"148 Cowley Road, Oxford, Oxfordshire",OX4 1JJ,0,0,5
1208424,Tortilla,Restaurant/Cafe/Canteen,"53A Cornmarket Street, Oxford, Oxfordshire",OX1 3HB,0,0,0
668852,Town Hall Cafe,Restaurant/Cafe/Canteen,"Town Hall, St Aldate's, Oxford",OX1 1BX,0,0,0
895248,Travelodge,Hotel/bed & breakfast/guest house,"Abingdon Road, Oxford, Oxfordshire",OX1 4XG,0,0,0
1273433,Tree Artisan Cafe LTD,Restaurant/Cafe/Canteen,"3 Little Clarendon Street, Oxford, Oxfordshire",OX1 2HP,5,5,5
1268492,Tree Hotel Bar,Restaurant/Cafe/Canteen,"Tree Hotel, 63 Church Way, Oxford",OX4 4EY,0,0,0
269140,Tri Service Kitchen,Restaurant/Cafe/Canteen,"Falklands House, Oxpens Road, Oxford",OX1 1RX,0,5,0
